keyword,comment,nouns_adjs
이준석,중2병과 준초딩의 주둥아리 대전 재미있게 상상,"['중', '병', '초딩', '주둥아리', '대전', '재미있', '상상']"
이준석,별들에게물어봐,['별']
이준석,한동훈승예상,"['한동훈', '승', '예상']"
이준석,진심 토론보기 힘들정도로 실망스러웠다,"['진심', '토론', '힘들', '정도', '실망']"
이준석,진짜욱길듯 자기말 막말 남헐뜯기 대잔치 토론의 기본이안된 진짜 저런자가 대통령후보라니 이건 기네스감이다,"['길', '말', '막말', '남', '잔치', '토론', '기본', '자', '대통령', '후보', '기네스', '감']"
이준석,질문하면 대답안하고 계속 서로 질문만 할듯,"['질문', '대답', '질문', '듯']"
이준석,저도요,[]
이준석,진짜,[]
이준석,진심이요,['진심']
이준석,모지리 끼리 끼리,['지리']
이준석,김문수 이준석 토론 수준 이하였다,"['김문수', '이준석', '토론', '수준', '이하']"
이준석,귀가 어두워서 신경을 곤두세우고 듣는사람,"['귀', '신경', '사람']"
이준석,이준석 어떻게생각하십니까 한동훈 제가 오히려 묻고싶습니다 xxx아닌가요 이 대답을 하시라구요 한 제가 이미 말씀드렸죠 반복,"['이준석', '생각', '한동훈', '대답', '말씀', '반복']"
이준석,국민연금 개혁만 보면 이준석,"['국민', '연금', '개혁', '이준석']"
이준석,노년층 공약 0개인 이준석이 답임,"['노년', '공약', '개', '이준석', '답']"
이준석,물고기를 직접 잡아서 주지 말고 물고기를 잡는 법을 알려주는게 옳다고 생각합니다 이재명을 뽑으면 국가 부채만 오를 것,"['물고기', '물고기', '법', '것', '옳', '생각', '이재명', '국가', '부채', '것']"
이준석,청년미래적금은 윤석열씩 청년들위한통장 이 있는데 그리고 지금 나라제정이 빛이 많은데 또지원한다고 에효,"['청년', '미래', '적금', '윤석열', '청년', '통장', '나라', '제정', '빛', '많', '지원', '에효']"
이준석,문수는 왜이리 보좌진들이 써준거 같노,"['문수', '보좌진', '거', '같']"
이준석,이준석 국민연금 신 구로 분리하면 구연금은 계속줘야하는데 신규로 들어오는 돈은 없으니 결국 국고 투입해서 부채해결하겠단건데 현실적으로 크게 유의미한 개혁안이 아니라고봄 옛날에 노무현때 내놨던 국민연금 받는 나이 늦추고 현재 일하는 사람들이 조금 더 내는 개혁안이 제일 현실적일거라고 보는데 솔직히 표얻기 힘든 공약이긴 함 나중에 지금 출생하는 얘들 부담 덜려면 지금 20대부터 포함해서 번돈에서 국민연금 더내고 받을 나이 늦춰야하는데 누가 돈더내고 늦게 받게하는 당에 표를 주겠냐 특히 노인들은 연금 수령 늦춘다하니까 당시 노무현 개혁안 욕하고 야당에서도 반대해서 무산되긴 했는데 그때 됐어야함 실질적으로 국민연금 해결하려면 늦게받고 지금 돈버는 세대가 더 많이 내야함 물론 이거 공약으로 걸면 표는 못받겠지,"['이준석', '국민연금', '신', '구', '분리', '구', '연금', '신규', '돈', '없', '국고', '투입', '부채', '해결', '거', '현실', '크', '유의미', '개혁', '안', '옛날', '노무현', '때', '국민연금', '나이', '일', '사람', '개혁', '안', '현실', '거', '표', '힘들', '공약', '나중', '출생', '부담', '대', '포함', '돈', '국민연금', '나이', '돈', '늦', '당', '표', '노인', '연금', '수령', '당시', '노무현', '개혁안', '욕', '야당', '반대', '무산', '그때', '실질', '국민연금', '해결', '늦', '돈', '세대', '거', '공약', '표']"
이준석,여성1인가구,"['여성', '인', '가구']"
이준석,기호5번 권영국 후보 민주노동당 와 다른 후보들은 없나요 얼마나 지지를 얻을지 모르지만 알고 싶어요,"['기호', '번', '권', '영국', '후보', '민주노동당', '후보', '없', '지지', '지']"
이준석,이준석 국민연금 정책 저거 나도 올해 2월에 구상했었는데,"['이준석', '국민연금', '정책', '올해', '월', '구상']"
이준석,남성 1인 가구지원은 없나요,"['남성', '인', '가구', '지원', '없']"
이준석,국민연금없애는 사람 뽑는다,"['국민연금', '사람']"
이준석,답은하나네 이재명이 대통령되서 야당의견 대폭수렴하는것,"['답', '이재명', '대통령', '야당', '의견', '수렴', '것']"
이준석,시끄러 임마 가 왜 떠오르는지,[]
이준석,씨알리스 룸살롱 성접대 명태균,"['씨알리스', '룸살롱', '성', '접대', '명태', '균']"
이준석,시끄러 시끄러 시끄러,[]
이준석,선거보존비용 절반은 회수했네,"['선거', '보존', '비용', '절반', '회수']"
이준석,주변이 떠나는거보면,"['주변', '거']"
이준석,배우자 토론에 저번에 성매매한 여자 데리고 오면 되겠네,"['배우자', '토론', '저번', '성매매', '여자']"
이준석,욕심내지마라 준석아,['석']
이준석,지랄하고 자빠졌네,['지랄']
이준석,건강한 보수의 길을 열자,"['건강', '보수', '길']"
이준석,해야지이김,[]
이준석,조기에 단일화하면 부정선거 조작할 시간만 벌어다준다 윤석열때 안철수와 단일화처럼 기습적으로 대선직전에 해야 부정선거 조작할 시간이 생기지 않는다 지난 대선에 조기 단일화 했다면 대한민국은 이미 홍콩이다,"['조기', '단일', '부정', '선거', '조작', '시간', '윤석열', '때', '안철수', '단일', '기습', '대선', '직전', '부정', '선거', '조작', '시간', '대선', '조기', '단일', '대한민국', '홍콩']"
이준석,씨알리스 먹고 힘 좀 나나보다,"['씨알리스', '힘']"
이준석,너 지지율이 많이 나와서 나라에 어떤 득이 되냐 개인 만족용이냐,"['지지율', '나라', '득', '개인', '만족']"
이준석,성상납이 고군분투 하네 그래도 성상납이는 안돼 성상납 해주면 단일화 할 걸,"['성', '상납', '고군분투', '성', '상납', '성', '상납', '단일', '거']"
이준석,썩은 개고기도 팔아서 전 국민 위험에 빠뜨린 넘이 하는 말을 누가 믿겠냐,"['개고기', '국민', '위험', '말']"
이준석,물어보지마세요,[]
이준석,패사,['패사']
이준석,안 궁금하다 공약표 보면 텅 비어있더만,"['궁금하', '공약', '표']"
이준석,직장이라면 딱 젊꼰,"['직장', '젊꼰']"
이준석,제일 썩은 정치인 이준석,"['정치인', '이준석']"
이준석,시끄러 인마,[]
이준석,대법관100명 민사형사등등으로 나누어 전국 분산 4심제로 헌재 12명으로 증원후 4명은 법대 아닌 분들,"['법관', '명', '민사', '형사', '등등', '전국', '분산', '심', '헌재', '명', '증원', '후', '명', '법대', '분']"
이준석,당내선거에 청소년들 참여 유럽 미국 다 청소년들에게 당내 투표권을 줍니다 이러면 장점은 40대 대통령이 나옴 반대자들은 제발검색후 무대뽀 비난 경상도니 개신교니 이건 서구는 다 하는 투표나이다 너 신천지 통일교 윤거니 수령님은 어쩌누,"['당내', '선거', '청소년', '참여', '유럽', '미국', '청소년', '당내', '투표', '장점', '대', '대통령', '반대', '자', '검색', '후', '무대뽀', '비난', '경상도', '개신교', '서구', '투표', '신천지', '통일교', '윤', '수령']"
이준석,서울대주류는 매국노들 을사매국노대학이다 망국의 리더들이다 대안은 서울대는 의대와 이과만 남기고 대학원 중심으로 이런 괴물이 되는 이유는 경쟁이 없고 서울대선배가 왕노릇 탓서울대는 의대만 남기고나서 나머진 다 폐지후 대학원 중심 서울대가 내란 중 육사는 이용당한후 팽 경찰대를 7급특채가 아닌 8급특채로 바꾸자 서울대 판검사 핵심 퇴임후 50억을 서로 챙겨준다 서울대는 말만 잘들으면 판검사이후 50억 100억을 챙겨줌 서울대50년지속된 관행 전관예우다 서울대는 의대와 이과만 남겨야 중일을 이긴다,"['서울대', '주류', '매국노', '을사', '매국노', '대학', '망국', '리더', '대안', '서울대', '의대', '이과', '대학원', '중심', '괴물', '이유', '경쟁', '없', '서울대', '선배', '왕', '노릇', '탓', '서울대', '의대', '나머지', '폐지', '후', '대학원', '중심', '서울대', '내란', '중', '육사', '이용', '후', '경찰대', '급', '특채', '급', '특채', '서울대', '판검사', '핵심', '퇴임', '후', '서울대', '말', '판검사', '이후', '서울대', '년', '지속', '관행', '전관예우', '서울대', '의대', '이과', '중일']"
이준석,젊은 대통령 나오나,"['젊', '대통령']"
이준석,어떻게 되려나,[]
이준석,대박 대선출마하네,"['대박', '대선', '출마']"
이준석,의원님 저기 담 넘으시는 게 어때요 시끄러 임마,"['의원', '담', '것']"
이준석,아악,[]
이준석,코메디 영화겠네,"['코메디', '영화']"
이준석,준돌,['돌']
이준석,그딴걸 누가보죠,['거']
이준석,진짜 뭐 라는 말이 절로 나오네,['말']
이준석,싫어요,['싫']
이준석,먼 개소리야 미치겄다,"['멀', '개소리']"
이준석,누가봐,[]
이준석,아니 이준석이 뭐 대단하다고 영화 만들어 업적있나,"['이준석', '대단하', '영화', '업적']"
이준석,시끄러임마,[]
이준석,뭐라고 정치여정 시끄러 임마,"['정치', '여정']"
이준석,시끄러 임마,[]
이준석,che1318babo praesentina 지디성 예매해줄까요,"['지디', '성', '예매']"
이준석,나라 망칠일 있나,"['나라', '일']"
이준석,진짜 빨간 나라 보기 직전이다,"['나라', '직전']"
이준석,meltingroman 이거봐봐,[]
이준석,hyun_zzangyi 와,[]
이준석,월 50만원 준다고 세금 얼마나 내야해,"['월', '원', '세금']"
이준석,음주운전 오늘도 김새론만 억울하지,"['음주운전', '오늘', '김', '새', '억울']"
이준석,대한민국,['대한민국']
이준석,부유세 부자들 털어서 사회주의처럼 나누자는게 장난이 아니였네,"['부유세', '부자', '사회주의', '것', '장난']"
이준석,제가 잘몰라서 물어봅니다 모든 국민이면 귀화한 중국놈들 조선족도 주는 건가요 가뜩이나 꽁으로 얻는것도 많은데,"['국민', '귀화', '중국', '놈', '조선족', '거', '꽁', '것', '많']"
이준석,저기요 개고기파는 아자씨 정치 왜해여 말로 이기고 싶음 변호사 하셈 정치를 밑바닥부터 다시 배우삼 아닌가 인격수양이 먼저인가,"['개고기', '파', '아자씨', '정치', '왜해여', '말', '변호사', '하셈', '정치', '밑바닥', '배우', '인격', '수양', '먼저']"
이준석,이준석은 정치하면 안되는 사람이죠,"['이준석', '정치', '사람']"
이준석,준스기 빵으로 드가자아,"['준스기', '빵', '드', '자아']"
이준석,맛삼중 찰떡이네요,"['맛', '삼중', '찰떡']"
이준석,간맛삼중 간보다 맛간 삼식이 보다 못한 중국집 단무지,"['간', '맛', '삼중', '간', '맛', '간', '식이', '중국집', '단무지']"
이준석,관련 글 링크 https www youtube com post UgkxKmW5EtKk6BOXdIuw1sla29gun6SBhWwO,"['관련', '글', '링크']"
이준석,헐 방송패널에,"['방송', '패널']"
이준석,제발 비나이다 비나이다 맛삼중,"['맛', '삼중']"
이준석,전런걸 뽑았다는게 한심한 짓거리,"['전', '런', '걸', '것', '짓거리']"
이준석,적게 받으면 문제가 안되는 건희 됐고 홍매화 왜 심었는 지나 말해,"['적', '문제', '건희', '홍', '매화', '지', '말']"
이준석,여전히 개장수,"['개', '장수']"
이준석,어린 넘이 큰 꿈을 꾸는 구나,"['어리', '크', '꿈']"
이준석,공무원취업이 어려운 정황이 있는 사람이 이준석찾아가면 그까짓 5급공무원보다 적은돈쯤은 이준석이 반띵해주겠지,"['공무원', '취업', '정황', '있', '사람', '이준석', '급', '공무원', '적', '돈', '이준석']"
이준석,하버드 나와서 하는 짓이 새벽에 삽질이라니 명태균 똘마니일 뿐,"['하버드', '짓', '새벽', '삽', '명태', '균', '똘마니', '뿐']"
이준석,봉투 부스럭거리는 소리를 들었다고 주장하며 난리법석이던 한동훈과 검찰은 왜 가만히 있는건지,"['봉투', '소리', '주장', '난리', '법석', '한동훈', '검찰', '거']"
이준석,혓바닥으로 달콤한것만 골라 삼키고 쓴건 다 걸러냈구나,"['혓바닥', '것', '거']"
이준석,시끄러 임마,[]
이준석,이준석 심상정 처럼 될듯,"['이준석', '심상정', '듯']"
이준석,아닠 상대방 피드백을 이렇게 자세하게 해주는 후보가 어딨냐곸 이거이거 말씀하시라고 너무 친절한거 아니냐구여 하나하나 다 알려주네 준스톤이 선생님이다 아놔,"['상대방', '피드백', '후보', '어딨', '말씀', '친절', '거', '스톤', '선생', '아놔']"
